,episode,score
1593,1593,12.0
1594,1594,17.0
1595,1595,20.0
1596,1596,21.0
1597,1597,18.0
1598,1598,19.0
1599,1599,17.0
1600,1600,20.0
1601,1601,15.0
1602,1602,16.0
1603,1603,23.0
1604,1604,18.0
1605,1605,16.0
1606,1606,17.0
1607,1607,9.0
1608,1608,18.0
1609,1609,18.0
1610,1610,19.0
1611,1611,17.0
1612,1612,13.0
1613,1613,17.0
1614,1614,14.0
1615,1615,21.0
1616,1616,18.0
1617,1617,13.0
1618,1618,13.0
1619,1619,17.0
1620,1620,24.0
1621,1621,13.0
1622,1622,20.0
1623,1623,4.0
1624,1624,14.0
1625,1625,10.0
1626,1626,19.0
1627,1627,18.0
1628,1628,17.0
1629,1629,24.0
1630,1630,19.0
1631,1631,13.0
1632,1632,21.0
1633,1633,24.0
1634,1634,14.0
1635,1635,19.0
1636,1636,17.0
1637,1637,15.0
1638,1638,16.0
1639,1639,17.0
1640,1640,18.0
1641,1641,23.0
1642,1642,13.0
1643,1643,20.0
1644,1644,22.0
1645,1645,17.0
1646,1646,21.0
1647,1647,12.0
1648,1648,18.0
1649,1649,16.0
1650,1650,13.0
1651,1651,16.0
1652,1652,28.0
1653,1653,16.0
1654,1654,19.0
1655,1655,15.0
1656,1656,16.0
1657,1657,18.0
1658,1658,19.0
1659,1659,14.0
1660,1660,15.0
1661,1661,13.0
1662,1662,15.0
1663,1663,17.0
1664,1664,18.0
1665,1665,17.0
1666,1666,19.0
1667,1667,24.0
1668,1668,17.0
1669,1669,13.0
1670,1670,14.0
1671,1671,16.0
1672,1672,16.0
1673,1673,15.0
1674,1674,19.0
1675,1675,20.0
1676,1676,17.0
1677,1677,14.0
1678,1678,20.0
1679,1679,11.0
1680,1680,20.0
1681,1681,18.0
1682,1682,15.0
1683,1683,17.0
1684,1684,19.0
1685,1685,22.0
1686,1686,15.0
1687,1687,12.0
1688,1688,16.0
1689,1689,20.0
1690,1690,15.0
1691,1691,22.0
1692,1692,19.0
1693,1693,18.0
1694,1694,19.0
1695,1695,20.0
1696,1696,15.0
1697,1697,10.0
1698,1698,19.0
1699,1699,20.0
1700,1700,21.0
1701,1701,18.0
1702,1702,20.0
1703,1703,13.0
1704,1704,21.0
1705,1705,17.0
1706,1706,18.0
1707,1707,15.0
1708,1708,14.0
1709,1709,15.0
1710,1710,12.0
1711,1711,15.0
1712,1712,15.0
1713,1713,14.0
1714,1714,20.0
1715,1715,15.0
1716,1716,16.0
1717,1717,19.0
1718,1718,18.0
1719,1719,19.0
1720,1720,22.0
1721,1721,14.0
1722,1722,18.0
1723,1723,16.0
1724,1724,16.0
1725,1725,18.0
1726,1726,18.0
1727,1727,6.0
1728,1728,19.0
1729,1729,17.0
1730,1730,11.0
1731,1731,12.0
1732,1732,18.0
1733,1733,16.0
1734,1734,14.0
1735,1735,16.0
1736,1736,12.0
1737,1737,17.0
1738,1738,15.0
1739,1739,20.0
1740,1740,11.0
1741,1741,23.0
1742,1742,21.0
1743,1743,17.0
1744,1744,18.0
1745,1745,16.0
1746,1746,20.0
1747,1747,17.0
1748,1748,17.0
1749,1749,14.0
1750,1750,18.0
1751,1751,19.0
1752,1752,22.0
1753,1753,18.0
1754,1754,8.0
1755,1755,16.0
1756,1756,16.0
1757,1757,15.0
1758,1758,9.0
1759,1759,15.0
1760,1760,17.0
1761,1761,19.0
1762,1762,18.0
1763,1763,15.0
1764,1764,15.0
1765,1765,21.0
1766,1766,20.0
1767,1767,19.0
1768,1768,14.0
1769,1769,15.0
1770,1770,15.0
1771,1771,16.0
1772,1772,20.0
1773,1773,15.0
1774,1774,16.0
1775,1775,17.0
1776,1776,14.0
1777,1777,21.0
1778,1778,18.0
1779,1779,14.0
1780,1780,6.0
1781,1781,15.0
1782,1782,17.0
1783,1783,14.0
1784,1784,10.0
1785,1785,17.0
1786,1786,12.0
1787,1787,12.0
1788,1788,28.0
1789,1789,20.0
1790,1790,20.0
1791,1791,25.0
1792,1792,22.0
1793,1793,19.0
1794,1794,16.0
1795,1795,17.0
1796,1796,17.0
1797,1797,16.0
1798,1798,14.0
1799,1799,15.0
1800,1800,18.0
1801,1801,21.0
1802,1802,10.0
1803,1803,19.0
1804,1804,18.0
1805,1805,18.0
1806,1806,18.0
1807,1807,13.0
1808,1808,19.0
1809,1809,19.0
1810,1810,16.0
1811,1811,20.0
1812,1812,16.0
1813,1813,21.0
1814,1814,18.0
1815,1815,14.0
1816,1816,19.0
1817,1817,18.0
1818,1818,19.0
1819,1819,17.0
1820,1820,10.0
1821,1821,22.0
1822,1822,12.0
1823,1823,20.0
1824,1824,12.0
1825,1825,17.0
1826,1826,12.0
1827,1827,15.0
1828,1828,7.0
1829,1829,22.0
1830,1830,18.0
1831,1831,25.0
1832,1832,10.0
1833,1833,15.0
1834,1834,12.0
1835,1835,17.0
1836,1836,14.0
1837,1837,18.0
1838,1838,15.0
1839,1839,17.0
1840,1840,13.0
1841,1841,15.0
1842,1842,17.0
1843,1843,20.0
1844,1844,19.0
1845,1845,22.0
1846,1846,17.0
1847,1847,14.0
1848,1848,19.0
1849,1849,17.0
1850,1850,13.0
1851,1851,15.0
1852,1852,14.0
1853,1853,17.0
1854,1854,21.0
1855,1855,15.0
1856,1856,17.0
1857,1857,13.0
1858,1858,20.0
1859,1859,9.0
1860,1860,17.0
1861,1861,17.0
1862,1862,15.0
1863,1863,24.0
1864,1864,13.0
1865,1865,20.0
1866,1866,19.0
1867,1867,20.0
1868,1868,21.0
1869,1869,23.0
1870,1870,17.0
1871,1871,18.0
1872,1872,13.0
1873,1873,16.0
1874,1874,20.0
1875,1875,19.0
1876,1876,16.0
1877,1877,15.0
1878,1878,25.0
1879,1879,16.0
1880,1880,17.0
1881,1881,16.0
1882,1882,19.0
1883,1883,19.0
1884,1884,18.0
1885,1885,17.0
1886,1886,15.0
1887,1887,10.0
1888,1888,17.0
1889,1889,19.0
1890,1890,18.0
1891,1891,25.0
1892,1892,14.0
1893,1893,12.0
1894,1894,15.0
1895,1895,13.0
1896,1896,19.0
1897,1897,17.0
1898,1898,19.0
1899,1899,14.0
1900,1900,16.0
1901,1901,19.0
1902,1902,17.0
1903,1903,22.0
1904,1904,18.0
1905,1905,17.0
1906,1906,18.0
1907,1907,16.0
1908,1908,19.0
1909,1909,16.0
1910,1910,22.0
1911,1911,21.0
1912,1912,25.0
1913,1913,23.0
1914,1914,17.0
1915,1915,12.0
1916,1916,20.0
1917,1917,23.0
1918,1918,14.0
1919,1919,14.0
1920,1920,19.0
1921,1921,20.0
1922,1922,20.0
1923,1923,8.0
1924,1924,20.0
1925,1925,19.0
1926,1926,18.0
1927,1927,10.0
1928,1928,18.0
1929,1929,23.0
1930,1930,19.0
1931,1931,18.0
1932,1932,19.0
1933,1933,17.0
1934,1934,20.0
1935,1935,17.0
1936,1936,19.0
1937,1937,19.0
1938,1938,20.0
1939,1939,14.0
1940,1940,17.0
1941,1941,15.0
1942,1942,20.0
1943,1943,26.0
1944,1944,21.0
1945,1945,22.0
1946,1946,18.0
1947,1947,12.0
1948,1948,21.0
1949,1949,20.0
1950,1950,19.0
1951,1951,20.0
1952,1952,15.0
1953,1953,19.0
1954,1954,16.0
1955,1955,18.0
1956,1956,19.0
1957,1957,21.0
1958,1958,18.0
1959,1959,18.0
1960,1960,17.0
1961,1961,22.0
1962,1962,22.0
1963,1963,21.0
1964,1964,29.0
1965,1965,16.0
1966,1966,23.0
1967,1967,16.0
1968,1968,14.0
1969,1969,15.0
1970,1970,20.0
1971,1971,19.0
1972,1972,15.0
1973,1973,20.0
1974,1974,21.0
1975,1975,13.0
1976,1976,19.0
1977,1977,20.0
1978,1978,20.0
1979,1979,19.0
1980,1980,14.0
1981,1981,21.0
1982,1982,18.0
1983,1983,15.0
1984,1984,19.0
1985,1985,17.0
1986,1986,19.0
1987,1987,13.0
1988,1988,18.0
1989,1989,22.0
1990,1990,21.0
1991,1991,15.0
1992,1992,19.0
1993,1993,17.0
1994,1994,16.0
1995,1995,17.0
1996,1996,17.0
1997,1997,11.0
1998,1998,15.0
1999,1999,21.0
