episode,score
0,0.0
1,3.0
2,-1.0
3,-1.0
4,0.0
5,-1.0
6,2.0
7,-2.0
8,-4.0
9,1.0
10,-1.0
11,0.0
12,0.0
13,-2.0
14,0.0
15,-1.0
16,0.0
17,2.0
18,0.0
19,0.0
20,0.0
21,1.0
22,0.0
23,0.0
24,0.0
25,-2.0
26,1.0
27,-3.0
28,0.0
29,-1.0
30,2.0
31,-2.0
32,0.0
33,1.0
34,0.0
35,0.0
36,-1.0
37,0.0
38,1.0
39,-1.0
40,0.0
41,-1.0
42,0.0
43,1.0
44,-1.0
45,1.0
46,2.0
47,2.0
48,2.0
49,1.0
50,-2.0
51,0.0
52,1.0
53,2.0
54,3.0
55,0.0
56,-2.0
57,2.0
58,1.0
59,4.0
60,3.0
61,0.0
62,-1.0
63,3.0
64,3.0
65,2.0
66,0.0
67,1.0
68,1.0
69,0.0
70,2.0
71,1.0
72,3.0
73,1.0
74,3.0
75,1.0
76,2.0
77,2.0
78,1.0
79,4.0
80,3.0
81,3.0
82,1.0
83,2.0
84,2.0
85,1.0
86,3.0
87,5.0
88,2.0
89,2.0
90,1.0
91,-1.0
92,5.0
93,3.0
94,1.0
95,3.0
96,0.0
97,1.0
98,1.0
99,0.0
100,5.0
101,3.0
102,0.0
103,2.0
104,4.0
105,0.0
106,6.0
107,0.0
108,4.0
109,3.0
110,2.0
111,2.0
112,3.0
113,3.0
114,3.0
115,3.0
116,4.0
117,5.0
118,-1.0
119,4.0
120,3.0
121,1.0
122,5.0
123,9.0
124,5.0
125,0.0
126,3.0
127,1.0
128,3.0
129,7.0
130,4.0
131,3.0
132,5.0
133,4.0
134,2.0
135,2.0
136,9.0
137,5.0
138,2.0
139,4.0
140,5.0
141,2.0
142,5.0
143,5.0
144,2.0
145,3.0
146,4.0
147,4.0
148,9.0
149,0.0
150,6.0
151,3.0
152,5.0
153,7.0
154,1.0
155,6.0
156,4.0
157,5.0
158,10.0
159,3.0
160,1.0
161,9.0
162,8.0
163,6.0
164,8.0
165,6.0
166,8.0
167,5.0
168,7.0
169,4.0
170,7.0
171,10.0
172,7.0
173,5.0
174,8.0
175,1.0
176,7.0
177,5.0
178,8.0
179,7.0
180,4.0
181,2.0
182,10.0
183,2.0
184,5.0
185,5.0
186,1.0
187,7.0
188,11.0
189,8.0
190,10.0
191,6.0
192,6.0
193,7.0
194,10.0
195,4.0
196,13.0
197,-2.0
198,8.0
199,5.0
200,7.0
201,10.0
202,8.0
203,8.0
204,6.0
205,7.0
206,5.0
207,8.0
208,7.0
209,2.0
210,10.0
211,12.0
212,6.0
213,0.0
214,6.0
215,10.0
216,7.0
217,7.0
218,15.0
219,8.0
220,4.0
221,2.0
222,5.0
223,6.0
224,1.0
225,4.0
226,7.0
227,6.0
228,7.0
229,7.0
230,8.0
231,4.0
232,3.0
233,4.0
234,4.0
235,6.0
236,9.0
237,8.0
238,7.0
239,6.0
240,6.0
241,7.0
242,8.0
243,7.0
244,6.0
245,5.0
246,4.0
247,4.0
248,12.0
249,6.0
250,8.0
251,6.0
252,10.0
253,6.0
254,3.0
255,9.0
256,7.0
257,4.0
258,9.0
259,8.0
260,6.0
261,8.0
262,7.0
263,8.0
264,14.0
265,1.0
266,5.0
267,19.0
268,7.0
269,9.0
