episode,score
0,0.0
1,3.0
2,-2.0
3,0.0
4,0.0
5,-2.0
6,-2.0
7,1.0
8,0.0
9,1.0
10,1.0
11,1.0
12,0.0
13,2.0
14,0.0
15,2.0
16,2.0
17,1.0
18,-1.0
19,2.0
20,0.0
21,-1.0
22,0.0
23,1.0
24,1.0
25,2.0
26,0.0
27,1.0
28,1.0
29,3.0
30,2.0
31,0.0
32,1.0
33,0.0
34,0.0
35,1.0
36,-1.0
37,-2.0
38,1.0
39,1.0
40,0.0
41,0.0
42,1.0
43,-3.0
44,0.0
45,1.0
46,1.0
47,-2.0
48,-1.0
49,-3.0
50,5.0
51,2.0
52,0.0
53,-1.0
54,-3.0
55,2.0
56,-1.0
57,1.0
58,0.0
59,0.0
60,1.0
61,-1.0
62,1.0
63,2.0
64,0.0
65,2.0
66,0.0
67,4.0
68,0.0
69,-2.0
70,0.0
71,3.0
72,0.0
73,0.0
74,-1.0
75,0.0
76,1.0
77,0.0
78,2.0
79,0.0
80,0.0
81,2.0
82,0.0
83,4.0
84,1.0
85,0.0
86,4.0
87,0.0
88,3.0
89,1.0
90,2.0
91,0.0
92,1.0
93,3.0
94,2.0
95,0.0
96,2.0
97,-1.0
98,1.0
99,1.0
100,1.0
101,0.0
102,1.0
103,4.0
104,-1.0
105,2.0
106,3.0
107,1.0
108,4.0
109,1.0
110,2.0
111,4.0
112,1.0
113,-1.0
114,0.0
115,2.0
116,-1.0
117,1.0
118,2.0
119,-2.0
120,2.0
121,2.0
122,3.0
123,0.0
124,1.0
125,-1.0
126,4.0
127,4.0
128,3.0
129,4.0
130,3.0
131,0.0
132,2.0
133,0.0
134,-1.0
135,3.0
136,1.0
137,6.0
138,6.0
139,6.0
140,3.0
141,0.0
142,1.0
143,2.0
144,3.0
145,7.0
146,4.0
147,7.0
148,0.0
149,5.0
150,2.0
151,8.0
152,-1.0
153,6.0
154,3.0
155,4.0
156,3.0
157,3.0
158,4.0
159,2.0
160,4.0
161,5.0
162,2.0
163,2.0
164,8.0
165,7.0
166,4.0
167,7.0
168,7.0
169,4.0
170,5.0
171,7.0
172,5.0
173,0.0
174,2.0
175,1.0
176,3.0
177,3.0
178,2.0
179,2.0
180,4.0
181,3.0
182,3.0
183,7.0
184,6.0
185,6.0
186,1.0
187,1.0
188,5.0
189,2.0
190,1.0
191,5.0
192,5.0
193,5.0
194,2.0
195,5.0
196,0.0
197,1.0
198,1.0
199,4.0
200,3.0
201,1.0
202,9.0
203,1.0
204,3.0
205,2.0
206,11.0
207,7.0
208,5.0
209,4.0
210,5.0
211,6.0
212,0.0
213,5.0
214,-1.0
215,1.0
216,3.0
217,8.0
218,7.0
219,8.0
220,6.0
221,7.0
222,2.0
223,3.0
224,6.0
225,11.0
226,4.0
227,4.0
228,4.0
229,9.0
230,3.0
231,3.0
232,7.0
233,6.0
234,2.0
235,4.0
236,3.0
237,9.0
238,5.0
239,1.0
240,9.0
241,5.0
242,0.0
243,7.0
244,7.0
245,10.0
246,9.0
247,8.0
248,10.0
249,12.0
250,4.0
251,5.0
252,7.0
253,10.0
254,4.0
255,6.0
256,5.0
257,1.0
258,8.0
259,0.0
260,8.0
261,4.0
262,8.0
263,3.0
264,1.0
265,6.0
266,4.0
267,3.0
268,15.0
