episode,score
0,0.0
1,1.0
2,1.0
3,0.0
4,0.0
5,-1.0
6,1.0
7,0.0
8,0.0
9,1.0
10,0.0
11,1.0
12,-1.0
13,-2.0
14,0.0
15,-1.0
16,1.0
17,0.0
18,0.0
19,0.0
20,1.0
21,0.0
22,1.0
23,1.0
24,0.0
25,-1.0
26,1.0
27,2.0
28,5.0
29,0.0
30,0.0
31,1.0
32,1.0
33,1.0
34,0.0
35,-2.0
36,3.0
37,0.0
38,2.0
39,2.0
40,1.0
41,2.0
42,4.0
43,-1.0
44,1.0
45,1.0
46,0.0
47,1.0
48,0.0
49,1.0
50,1.0
51,0.0
52,1.0
53,0.0
54,0.0
55,1.0
56,2.0
57,1.0
58,1.0
59,1.0
60,0.0
61,0.0
62,0.0
63,0.0
64,-2.0
65,2.0
66,2.0
67,0.0
68,0.0
69,1.0
70,-1.0
71,5.0
72,3.0
73,1.0
74,2.0
75,2.0
76,2.0
77,1.0
78,-1.0
79,1.0
80,3.0
81,3.0
82,1.0
83,1.0
84,0.0
85,0.0
86,5.0
87,1.0
88,-2.0
89,3.0
90,1.0
91,0.0
92,2.0
93,1.0
94,2.0
95,1.0
96,-1.0
97,2.0
98,1.0
99,1.0
100,4.0
101,1.0
102,2.0
103,-1.0
104,-1.0
105,0.0
106,2.0
107,2.0
108,1.0
109,2.0
110,1.0
111,0.0
112,0.0
113,2.0
114,2.0
115,0.0
116,2.0
117,4.0
118,2.0
119,-1.0
120,1.0
121,1.0
122,1.0
123,2.0
124,2.0
125,2.0
126,3.0
127,2.0
128,4.0
129,2.0
130,1.0
131,3.0
132,5.0
133,1.0
134,5.0
135,5.0
136,1.0
137,2.0
138,4.0
139,3.0
140,3.0
141,-1.0
142,3.0
143,8.0
144,4.0
145,1.0
146,5.0
147,5.0
148,2.0
149,2.0
150,3.0
151,5.0
152,6.0
153,4.0
154,3.0
155,6.0
156,5.0
157,2.0
158,7.0
159,3.0
160,4.0
161,3.0
162,0.0
163,2.0
164,6.0
165,7.0
166,1.0
167,3.0
168,2.0
169,4.0
170,1.0
171,3.0
172,6.0
173,7.0
174,6.0
175,8.0
176,6.0
177,3.0
178,4.0
179,4.0
180,1.0
181,7.0
182,4.0
183,10.0
184,3.0
185,4.0
186,2.0
187,3.0
188,4.0
189,5.0
190,4.0
191,12.0
192,4.0
193,4.0
194,6.0
195,10.0
196,7.0
197,5.0
198,9.0
199,5.0
200,6.0
201,0.0
202,5.0
203,5.0
204,2.0
205,3.0
206,5.0
207,7.0
208,4.0
209,4.0
210,1.0
211,5.0
212,3.0
213,3.0
214,6.0
215,4.0
216,4.0
217,3.0
218,2.0
219,10.0
220,8.0
221,1.0
222,5.0
223,6.0
224,7.0
225,10.0
226,10.0
227,6.0
228,4.0
229,2.0
230,6.0
231,6.0
232,5.0
233,3.0
234,3.0
235,8.0
236,11.0
237,5.0
238,3.0
239,8.0
240,5.0
241,1.0
242,7.0
243,4.0
244,8.0
245,3.0
246,7.0
247,7.0
248,8.0
249,6.0
250,2.0
251,7.0
252,8.0
253,10.0
254,8.0
255,1.0
256,6.0
257,6.0
258,7.0
259,7.0
260,9.0
261,10.0
262,6.0
263,5.0
264,9.0
265,11.0
266,11.0
267,8.0
268,14.0
269,6.0
270,9.0
271,5.0
272,8.0
273,7.0
274,4.0
275,6.0
276,5.0
277,8.0
278,9.0
279,11.0
280,7.0
281,7.0
282,5.0
283,10.0
284,13.0
285,8.0
286,4.0
287,11.0
288,9.0
289,9.0
290,13.0
291,14.0
292,7.0
293,7.0
294,6.0
295,12.0
296,9.0
297,6.0
298,8.0
299,11.0
300,4.0
301,8.0
302,11.0
303,4.0
304,9.0
305,7.0
306,6.0
307,9.0
308,10.0
309,0.0
310,6.0
311,12.0
312,10.0
313,6.0
314,11.0
315,8.0
316,3.0
317,8.0
318,14.0
319,11.0
320,4.0
321,10.0
322,6.0
323,6.0
324,9.0
325,15.0
326,6.0
327,6.0
328,10.0
329,7.0
330,7.0
331,3.0
332,11.0
333,9.0
334,4.0
335,10.0
336,9.0
337,5.0
338,6.0
339,14.0
340,12.0
341,6.0
342,9.0
343,15.0
344,4.0
345,12.0
346,5.0
347,8.0
348,12.0
349,9.0
350,2.0
351,6.0
352,10.0
353,11.0
354,8.0
355,3.0
356,8.0
357,9.0
358,10.0
359,5.0
360,9.0
361,3.0
362,9.0
363,9.0
364,8.0
365,9.0
366,10.0
367,3.0
368,13.0
369,8.0
370,14.0
371,13.0
372,10.0
373,11.0
374,10.0
375,9.0
376,12.0
377,11.0
378,7.0
379,2.0
380,3.0
381,7.0
382,8.0
383,8.0
384,2.0
385,6.0
386,8.0
387,0.0
388,13.0
389,12.0
390,0.0
391,11.0
392,13.0
393,10.0
394,18.0
395,11.0
396,11.0
397,15.0
398,4.0
399,12.0
400,6.0
401,2.0
402,18.0
403,8.0
404,9.0
405,9.0
406,14.0
407,14.0
408,8.0
409,13.0
410,4.0
411,8.0
412,3.0
413,11.0
414,9.0
415,9.0
416,10.0
417,12.0
418,2.0
419,3.0
420,7.0
421,7.0
422,6.0
423,12.0
424,11.0
425,4.0
426,7.0
427,9.0
428,15.0
429,13.0
430,11.0
431,9.0
432,11.0
433,13.0
434,16.0
435,7.0
436,9.0
437,14.0
438,10.0
439,7.0
440,14.0
441,12.0
442,10.0
443,8.0
444,13.0
445,9.0
446,6.0
447,10.0
448,9.0
449,10.0
450,4.0
451,11.0
452,3.0
453,13.0
454,14.0
455,4.0
456,11.0
457,9.0
458,11.0
459,16.0
460,11.0
461,9.0
462,9.0
463,10.0
464,15.0
465,6.0
466,10.0
467,15.0
468,7.0
469,17.0
470,12.0
471,7.0
472,11.0
473,3.0
474,21.0
475,14.0
476,3.0
477,8.0
478,14.0
479,3.0
480,7.0
481,10.0
482,11.0
483,12.0
484,2.0
485,9.0
486,13.0
487,13.0
488,8.0
489,8.0
490,9.0
491,14.0
492,12.0
493,11.0
494,9.0
495,10.0
496,7.0
497,11.0
498,16.0
499,12.0
500,9.0
501,7.0
502,2.0
503,10.0
504,14.0
505,8.0
506,8.0
507,5.0
508,12.0
509,12.0
510,20.0
511,14.0
512,13.0
513,9.0
514,2.0
515,12.0
516,12.0
517,17.0
518,7.0
519,9.0
520,15.0
521,17.0
522,13.0
523,7.0
524,10.0
525,3.0
526,8.0
527,11.0
528,12.0
529,10.0
530,14.0
531,12.0
532,13.0
533,14.0
534,7.0
535,5.0
536,8.0
537,11.0
538,10.0
539,10.0
540,9.0
541,10.0
542,10.0
543,17.0
544,7.0
545,11.0
546,11.0
547,12.0
548,11.0
549,11.0
550,14.0
551,10.0
552,10.0
553,10.0
554,14.0
555,17.0
556,9.0
557,14.0
558,13.0
559,15.0
560,10.0
561,19.0
562,11.0
563,11.0
564,2.0
565,9.0
566,14.0
567,6.0
568,10.0
569,18.0
570,12.0
571,11.0
572,13.0
573,9.0
574,13.0
575,5.0
576,12.0
577,9.0
578,15.0
579,8.0
580,5.0
581,13.0
582,5.0
583,16.0
584,12.0
585,20.0
586,11.0
587,13.0
588,13.0
589,13.0
590,11.0
591,10.0
592,14.0
593,11.0
594,10.0
595,12.0
596,7.0
597,13.0
598,3.0
599,10.0
600,13.0
601,14.0
602,15.0
603,15.0
604,19.0
605,11.0
606,15.0
607,12.0
608,9.0
609,17.0
610,4.0
611,10.0
612,12.0
613,17.0
614,11.0
615,11.0
616,13.0
617,17.0
618,9.0
619,5.0
620,6.0
621,5.0
622,11.0
623,17.0
624,14.0
625,18.0
626,10.0
627,12.0
628,14.0
629,8.0
630,12.0
631,3.0
632,14.0
633,14.0
634,11.0
635,13.0
636,12.0
