episode,score
0,0.0
1,1.0
2,1.0
3,-1.0
4,0.0
5,-1.0
6,0.0
7,0.0
8,-1.0
9,-1.0
10,0.0
11,1.0
12,2.0
13,0.0
14,1.0
15,1.0
16,-1.0
17,1.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,1.0
25,-2.0
26,0.0
27,-1.0
28,5.0
29,1.0
30,-1.0
31,0.0
32,1.0
33,-1.0
34,-3.0
35,0.0
36,0.0
37,0.0
38,1.0
39,1.0
40,0.0
41,1.0
42,0.0
43,0.0
44,-3.0
45,-1.0
46,-2.0
47,0.0
48,0.0
49,0.0
50,0.0
51,1.0
52,1.0
53,1.0
54,1.0
55,-1.0
56,-2.0
57,0.0
58,1.0
59,0.0
60,-2.0
61,0.0
62,0.0
63,-2.0
64,3.0
65,0.0
66,0.0
67,-1.0
68,0.0
69,-1.0
70,-1.0
71,2.0
72,1.0
73,0.0
74,2.0
75,2.0
76,2.0
77,2.0
78,1.0
79,-1.0
80,2.0
81,2.0
82,0.0
83,-1.0
84,-1.0
85,2.0
86,0.0
87,-1.0
88,-1.0
89,0.0
90,-1.0
91,-1.0
92,-1.0
93,1.0
94,0.0
95,1.0
96,0.0
97,0.0
98,0.0
99,3.0
100,0.0
101,0.0
102,1.0
103,-1.0
104,4.0
105,-2.0
106,-1.0
107,0.0
108,1.0
109,0.0
110,0.0
111,-1.0
112,-1.0
113,0.0
114,2.0
115,1.0
116,3.0
117,-2.0
118,3.0
119,1.0
120,0.0
121,2.0
122,0.0
123,-1.0
124,1.0
125,0.0
126,1.0
127,1.0
128,-1.0
129,1.0
130,2.0
131,1.0
132,2.0
133,0.0
134,1.0
135,2.0
136,2.0
137,2.0
138,1.0
139,0.0
140,0.0
141,3.0
142,-1.0
143,-2.0
144,-1.0
145,3.0
146,0.0
147,0.0
148,1.0
149,2.0
150,6.0
151,1.0
152,-1.0
153,1.0
154,3.0
155,0.0
156,2.0
157,-1.0
158,0.0
159,2.0
160,3.0
161,0.0
162,-1.0
163,-1.0
164,2.0
165,-1.0
166,4.0
167,2.0
168,0.0
169,0.0
170,4.0
171,0.0
172,0.0
173,2.0
174,1.0
175,0.0
176,0.0
177,2.0
178,1.0
179,4.0
180,2.0
181,-1.0
182,3.0
183,-1.0
184,0.0
185,3.0
186,0.0
187,2.0
188,3.0
189,3.0
190,-1.0
191,3.0
192,2.0
193,2.0
194,1.0
195,1.0
196,0.0
197,2.0
198,3.0
199,5.0
200,0.0
201,3.0
202,0.0
203,0.0
204,3.0
205,9.0
206,3.0
207,2.0
208,2.0
209,0.0
210,3.0
211,2.0
212,5.0
213,1.0
214,5.0
215,5.0
216,2.0
217,3.0
218,8.0
219,5.0
220,4.0
221,3.0
222,-1.0
223,2.0
224,4.0
225,2.0
226,0.0
227,4.0
228,2.0
229,2.0
230,0.0
231,3.0
232,2.0
233,6.0
234,2.0
235,3.0
236,6.0
237,-1.0
238,1.0
239,7.0
240,7.0
241,3.0
242,2.0
243,4.0
244,2.0
245,4.0
246,3.0
247,8.0
248,4.0
249,3.0
250,5.0
251,5.0
252,1.0
253,2.0
254,3.0
255,7.0
256,3.0
257,0.0
258,1.0
259,6.0
260,5.0
261,8.0
262,0.0
263,2.0
264,8.0
265,1.0
266,4.0
267,1.0
268,0.0
269,6.0
270,7.0
271,4.0
272,5.0
273,11.0
274,0.0
275,0.0
276,13.0
277,4.0
278,7.0
279,6.0
280,9.0
281,2.0
282,4.0
283,2.0
284,4.0
285,6.0
286,4.0
287,0.0
288,4.0
289,1.0
290,6.0
291,5.0
292,2.0
293,1.0
294,2.0
295,12.0
296,0.0
297,3.0
298,6.0
299,7.0
300,1.0
301,6.0
302,5.0
303,6.0
304,1.0
305,4.0
306,2.0
307,9.0
308,5.0
309,8.0
310,9.0
311,1.0
312,8.0
313,0.0
314,4.0
315,1.0
316,5.0
317,1.0
318,4.0
319,12.0
320,1.0
321,13.0
322,3.0
323,9.0
324,5.0
325,7.0
326,6.0
327,8.0
328,1.0
329,8.0
330,5.0
331,4.0
332,4.0
333,5.0
334,9.0
335,6.0
336,4.0
337,12.0
338,12.0
339,16.0
340,2.0
341,13.0
342,10.0
343,14.0
344,11.0
345,11.0
346,7.0
347,10.0
348,9.0
349,10.0
350,4.0
351,4.0
352,7.0
353,10.0
354,14.0
355,0.0
356,6.0
357,12.0
358,6.0
359,12.0
360,11.0
361,5.0
362,9.0
363,9.0
364,10.0
365,8.0
366,11.0
367,14.0
368,3.0
369,21.0
370,10.0
371,11.0
372,9.0
373,6.0
374,14.0
375,9.0
376,5.0
377,0.0
378,7.0
379,13.0
380,15.0
381,0.0
382,4.0
383,9.0
384,13.0
385,3.0
386,13.0
387,1.0
388,10.0
389,9.0
390,12.0
391,14.0
392,17.0
393,6.0
394,14.0
395,8.0
396,5.0
397,13.0
398,17.0
399,7.0
400,9.0
401,9.0
402,12.0
403,10.0
404,10.0
405,9.0
406,1.0
407,11.0
408,14.0
409,7.0
410,3.0
411,15.0
412,11.0
413,10.0
414,13.0
415,17.0
416,17.0
417,13.0
418,8.0
419,11.0
420,9.0
421,2.0
422,7.0
423,10.0
424,7.0
425,16.0
426,18.0
427,11.0
428,8.0
429,2.0
430,13.0
431,13.0
432,6.0
433,13.0
434,13.0
435,13.0
436,2.0
437,6.0
438,6.0
439,9.0
440,13.0
441,5.0
442,11.0
443,4.0
444,7.0
445,13.0
446,11.0
447,12.0
448,14.0
449,11.0
450,14.0
451,10.0
452,13.0
453,3.0
454,15.0
455,20.0
456,3.0
457,12.0
458,17.0
459,8.0
460,11.0
461,12.0
462,14.0
463,13.0
464,16.0
465,9.0
466,10.0
467,19.0
468,16.0
469,17.0
470,16.0
471,15.0
472,5.0
473,14.0
474,10.0
475,11.0
476,4.0
477,6.0
478,20.0
479,20.0
480,10.0
481,8.0
482,4.0
483,16.0
484,6.0
485,4.0
486,5.0
487,9.0
488,8.0
489,13.0
490,18.0
491,13.0
492,6.0
493,11.0
494,11.0
495,15.0
496,4.0
497,13.0
498,11.0
499,20.0
500,18.0
501,14.0
502,17.0
503,11.0
504,10.0
505,12.0
506,14.0
507,7.0
508,18.0
509,6.0
510,8.0
511,6.0
512,17.0
513,12.0
514,10.0
515,11.0
516,11.0
517,5.0
518,18.0
519,4.0
520,22.0
521,15.0
522,10.0
523,15.0
524,18.0
525,9.0
526,12.0
527,2.0
528,18.0
529,8.0
530,6.0
531,8.0
532,7.0
533,13.0
534,12.0
535,9.0
536,13.0
537,7.0
538,6.0
539,3.0
540,19.0
541,13.0
542,16.0
543,16.0
544,17.0
545,17.0
546,9.0
547,8.0
548,9.0
549,15.0
550,17.0
551,22.0
552,13.0
553,13.0
554,5.0
555,15.0
556,18.0
557,2.0
558,14.0
559,14.0
560,3.0
561,24.0
562,9.0
563,14.0
564,5.0
565,6.0
566,15.0
567,6.0
568,17.0
569,7.0
570,17.0
571,16.0
572,11.0
573,4.0
574,13.0
575,13.0
576,14.0
577,15.0
578,18.0
579,19.0
580,16.0
581,12.0
582,14.0
583,19.0
584,8.0
585,8.0
586,12.0
587,9.0
588,15.0
589,10.0
590,20.0
591,11.0
592,3.0
593,12.0
594,6.0
595,16.0
596,5.0
597,5.0
598,17.0
599,11.0
600,5.0
601,11.0
602,12.0
603,19.0
604,13.0
605,19.0
606,18.0
607,15.0
608,16.0
609,8.0
610,15.0
611,7.0
612,13.0
613,19.0
614,16.0
615,15.0
616,15.0
617,6.0
618,17.0
619,13.0
620,11.0
621,16.0
622,13.0
623,18.0
624,11.0
625,13.0
626,13.0
627,17.0
628,11.0
629,22.0
630,15.0
631,15.0
